Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu single core,	128,	0.001616553,	0.000284449,	128
2d addition gpu single core,	128,	0.001672113,	0.000273741,	256
2d addition gpu single core,	128,	0.001586923,	0.000236984,	512
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu single core,	256,	0.165611862,	0.159823187,	2
2d addition gpu single core,	256,	0.005865652,	0.000166691,	4
2d addition gpu single core,	256,	0.006107412,	0.000158039,	8
2d addition gpu single core,	256,	0.005907349,	0.000300640,	16
2d addition gpu single core,	256,	0.005849187,	0.000269003,	32
2d addition gpu single core,	256,	0.005823897,	0.000270945,	64
2d addition gpu single core,	256,	0.005068554,	0.001119590,	128
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu single core,	512,	0.142037141,	0.123898888,	2
2d addition gpu single core,	512,	0.020201774,	0.001526948,	4
2d addition gpu single core,	512,	0.020807937,	0.000126981,	8
2d addition gpu single core,	512,	0.021134228,	0.000185062,	16
2d addition gpu single core,	512,	0.021405424,	0.000416295,	32
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	2,	0.141946852,	0.141230092,	2
addition gpu multi core,	2,	0.000704439,	0.000218982,	4
addition gpu multi core,	2,	0.000745041,	0.000176213,	8
addition gpu multi core,	2,	0.000686204,	0.000181852,	16
addition gpu multi core,	2,	0.000741471,	0.000169427,	32
addition gpu multi core,	2,	0.000734455,	0.000199002,	64
addition gpu multi core,	2,	0.000702754,	0.000193015,	128
addition gpu multi core,	2,	0.000741881,	0.000218289,	256
addition gpu multi core,	2,	0.000743784,	0.000212829,	512
addition gpu multi core,	2,	0.000594343,	0.000069366,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	4,	0.119082163,	0.118437339,	2
addition gpu multi core,	4,	0.000603776,	0.000011488,	4
addition gpu multi core,	4,	0.000577977,	0.000033462,	8
addition gpu multi core,	4,	0.000601938,	0.000030933,	16
addition gpu multi core,	4,	0.000588215,	0.000041504,	32
addition gpu multi core,	4,	0.000587875,	0.000048755,	64
addition gpu multi core,	4,	0.000587719,	0.000054838,	128
addition gpu multi core,	4,	0.000598074,	0.000068148,	256
addition gpu multi core,	4,	0.000655337,	0.000094628,	512
addition gpu multi core,	4,	0.000608864,	0.000055963,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	8,	0.120506309,	0.119902238,	2
addition gpu multi core,	8,	0.000614733,	0.000035883,	4
addition gpu multi core,	8,	0.000587520,	0.000041361,	8
addition gpu multi core,	8,	0.000601891,	0.000063841,	16
addition gpu multi core,	8,	0.000585116,	0.000039902,	32
addition gpu multi core,	8,	0.000641521,	0.000300652,	64
addition gpu multi core,	8,	0.000637569,	0.000062899,	128
addition gpu multi core,	8,	0.000604293,	0.000124457,	256
addition gpu multi core,	8,	0.000592149,	0.000065535,	512
addition gpu multi core,	8,	0.000609297,	0.000091650,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	16,	0.120676913,	0.120007943,	2
addition gpu multi core,	16,	0.000749086,	0.000145337,	4
addition gpu multi core,	16,	0.000589274,	0.000026866,	8
addition gpu multi core,	16,	0.000591580,	0.000040223,	16
addition gpu multi core,	16,	0.000598773,	0.000054556,	32
addition gpu multi core,	16,	0.000600731,	0.000079286,	64
addition gpu multi core,	16,	0.000598086,	0.000041670,	128
addition gpu multi core,	16,	0.000626488,	0.000079133,	256
addition gpu multi core,	16,	0.000610430,	0.000075168,	512
addition gpu multi core,	16,	0.000664447,	0.000188155,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	32,	0.143435627,	0.142592928,	2
addition gpu multi core,	32,	0.000806977,	0.000065621,	4
addition gpu multi core,	32,	0.000750994,	0.000065213,	8
addition gpu multi core,	32,	0.000712318,	0.000067828,	16
addition gpu multi core,	32,	0.000663567,	0.000054333,	32
addition gpu multi core,	32,	0.000752423,	0.000057623,	64
addition gpu multi core,	32,	0.000809643,	0.000376534,	128
addition gpu multi core,	32,	0.000730843,	0.000275138,	256
addition gpu multi core,	32,	0.000705630,	0.000201795,	512
addition gpu multi core,	32,	0.000646413,	0.000243790,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	64,	0.122933583,	0.122232267,	2
addition gpu multi core,	64,	0.000731282,	0.000111107,	4
addition gpu multi core,	64,	0.000642666,	0.000051054,	8
addition gpu multi core,	64,	0.000656093,	0.000051915,	16
addition gpu multi core,	64,	0.000659699,	0.000049680,	32
addition gpu multi core,	64,	0.000754186,	0.000546148,	64
addition gpu multi core,	64,	0.000605358,	0.000089711,	128
addition gpu multi core,	64,	0.000583549,	0.000048824,	256
addition gpu multi core,	64,	0.000616828,	0.000221586,	512
addition gpu multi core,	64,	0.000593729,	0.000056050,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	128,	0.114120463,	0.113423566,	2
addition gpu multi core,	128,	0.000615335,	0.000014429,	4
addition gpu multi core,	128,	0.000581729,	0.000015882,	8
addition gpu multi core,	128,	0.000593344,	0.000041595,	16
addition gpu multi core,	128,	0.000641437,	0.000100711,	32
addition gpu multi core,	128,	0.000594106,	0.000053814,	64
addition gpu multi core,	128,	0.000609120,	0.000066970,	128
addition gpu multi core,	128,	0.000581626,	0.000033688,	256
addition gpu multi core,	128,	0.000590145,	0.000202046,	512
addition gpu multi core,	128,	0.000620365,	0.000083976,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	256,	0.113974207,	0.113187084,	2
addition gpu multi core,	256,	0.000760473,	0.000013852,	4
addition gpu multi core,	256,	0.000738063,	0.000013358,	8
addition gpu multi core,	256,	0.000743566,	0.000028130,	16
addition gpu multi core,	256,	0.000767851,	0.000088100,	32
addition gpu multi core,	256,	0.000779329,	0.000073322,	64
addition gpu multi core,	256,	0.000788835,	0.000096421,	128
addition gpu multi core,	256,	0.000753974,	0.000043625,	256
addition gpu multi core,	256,	0.000807798,	0.000583208,	512
addition gpu multi core,	256,	0.000804559,	0.000356624,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
addition gpu multi core,	512,	0.113851760,	0.112182793,	2
addition gpu multi core,	512,	0.001707272,	0.000046506,	4
addition gpu multi core,	512,	0.001580951,	0.000063458,	8
addition gpu multi core,	512,	0.001665527,	0.000090122,	16
addition gpu multi core,	512,	0.001836470,	0.000141192,	32
addition gpu multi core,	512,	0.001726097,	0.000126754,	64
addition gpu multi core,	512,	0.001640306,	0.000236007,	128
addition gpu multi core,	512,	0.001597813,	0.000098954,	256
addition gpu multi core,	512,	0.001611984,	0.000146374,	512
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	2,	0.112280536,	0.111663114,	2
2d addition gpu multi core,	2,	0.000622336,	0.000031740,	4
2d addition gpu multi core,	2,	0.000595687,	0.000019537,	8
2d addition gpu multi core,	2,	0.000587437,	0.000023502,	16
2d addition gpu multi core,	2,	0.000581991,	0.000016281,	32
2d addition gpu multi core,	2,	0.000593677,	0.000030469,	64
2d addition gpu multi core,	2,	0.000642618,	0.000046021,	128
2d addition gpu multi core,	2,	0.000691410,	0.000088469,	256
2d addition gpu multi core,	2,	0.000787542,	0.000143606,	512
2d addition gpu multi core,	2,	0.000733890,	0.000142409,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	4,	0.130164946,	0.129387335,	2
2d addition gpu multi core,	4,	0.000933978,	0.000150430,	4
2d addition gpu multi core,	4,	0.000669531,	0.000046597,	8
2d addition gpu multi core,	4,	0.000765361,	0.000101582,	16
2d addition gpu multi core,	4,	0.000743741,	0.000106969,	32
2d addition gpu multi core,	4,	0.000809316,	0.000147892,	64
2d addition gpu multi core,	4,	0.000796083,	0.000115873,	128
2d addition gpu multi core,	4,	0.000799581,	0.000124994,	256
2d addition gpu multi core,	4,	0.000831295,	0.000136526,	512
2d addition gpu multi core,	4,	0.000673353,	0.000072551,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	8,	0.125647022,	0.124825042,	2
2d addition gpu multi core,	8,	0.001124296,	0.000585252,	4
2d addition gpu multi core,	8,	0.000718927,	0.000057602,	8
2d addition gpu multi core,	8,	0.000651530,	0.000056666,	16
2d addition gpu multi core,	8,	0.000653593,	0.000040770,	32
2d addition gpu multi core,	8,	0.000661754,	0.000048358,	64
2d addition gpu multi core,	8,	0.000616006,	0.000041382,	128
2d addition gpu multi core,	8,	0.000607248,	0.000031160,	256
2d addition gpu multi core,	8,	0.000604682,	0.000029873,	512
2d addition gpu multi core,	8,	0.000697740,	0.000080435,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	16,	0.150347316,	0.149198387,	2
2d addition gpu multi core,	16,	0.000703245,	0.000035568,	4
2d addition gpu multi core,	16,	0.000745908,	0.000089232,	8
2d addition gpu multi core,	16,	0.000735355,	0.000126069,	16
2d addition gpu multi core,	16,	0.000728750,	0.000099926,	32
2d addition gpu multi core,	16,	0.000746418,	0.000108521,	64
2d addition gpu multi core,	16,	0.000739566,	0.000115714,	128
2d addition gpu multi core,	16,	0.000772093,	0.000118265,	256
2d addition gpu multi core,	16,	0.000706023,	0.000083785,	512
2d addition gpu multi core,	16,	0.000697243,	0.000106563,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	32,	0.136176203,	0.135271845,	2
2d addition gpu multi core,	32,	0.000824357,	0.000250158,	4
2d addition gpu multi core,	32,	0.000685820,	0.000069541,	8
2d addition gpu multi core,	32,	0.000694203,	0.000077178,	16
2d addition gpu multi core,	32,	0.000699856,	0.000101240,	32
2d addition gpu multi core,	32,	0.000696918,	0.000090519,	64
2d addition gpu multi core,	32,	0.000721223,	0.000118703,	128
2d addition gpu multi core,	32,	0.000742450,	0.000124107,	256
2d addition gpu multi core,	32,	0.000707812,	0.000080431,	512
2d addition gpu multi core,	32,	0.000668338,	0.000052329,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	64,	0.122747666,	0.121884579,	2
2d addition gpu multi core,	64,	0.000738589,	0.000095933,	4
2d addition gpu multi core,	64,	0.000693621,	0.000061552,	8
2d addition gpu multi core,	64,	0.000742946,	0.000071496,	16
2d addition gpu multi core,	64,	0.000761974,	0.000083612,	32
2d addition gpu multi core,	64,	0.000773048,	0.000070726,	64
2d addition gpu multi core,	64,	0.000705727,	0.000064408,	128
2d addition gpu multi core,	64,	0.000728517,	0.000077412,	256
2d addition gpu multi core,	64,	0.000689190,	0.000068860,	512
2d addition gpu multi core,	64,	0.000749019,	0.000118840,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	128,	0.129760353,	0.128960365,	2
2d addition gpu multi core,	128,	0.000804349,	0.000088100,	4
2d addition gpu multi core,	128,	0.000914840,	0.000048368,	8
2d addition gpu multi core,	128,	0.000919395,	0.000162014,	16
2d addition gpu multi core,	128,	0.000983736,	0.000179045,	32
2d addition gpu multi core,	128,	0.000919639,	0.000166421,	64
2d addition gpu multi core,	128,	0.000749951,	0.000053331,	128
2d addition gpu multi core,	128,	0.000819478,	0.000117478,	256
2d addition gpu multi core,	128,	0.000761819,	0.000075433,	512
2d addition gpu multi core,	128,	0.000749440,	0.000066955,	1024
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	256,	0.129897334,	0.128527689,	2
2d addition gpu multi core,	256,	0.001325205,	0.000053156,	4
2d addition gpu multi core,	256,	0.001516922,	0.000090374,	8
2d addition gpu multi core,	256,	0.001378658,	0.000140934,	16
2d addition gpu multi core,	256,	0.001377154,	0.000087556,	32
2d addition gpu multi core,	256,	0.001383878,	0.000096268,	64
2d addition gpu multi core,	256,	0.001423496,	0.000113001,	128
2d addition gpu multi core,	256,	0.001441512,	0.000135767,	256
2d addition gpu multi core,	256,	0.001397923,	0.000133627,	512
Algorithm,	Dimensions,	Mean,	Standard Deviation,	Iterations
2d addition gpu multi core,	512,	0.166601307,	0.162180469,	2
2d addition gpu multi core,	512,	0.004482260,	0.000160359,	4
2d addition gpu multi core,	512,	0.004931476,	0.000206826,	8
2d addition gpu multi core,	512,	0.005022807,	0.000400354,	16
2d addition gpu multi core,	512,	0.005255165,	0.000938689,	32
2d addition gpu multi core,	512,	0.004231336,	0.000173358,	64
2d addition gpu multi core,	512,	0.004245296,	0.000178257,	128
